Date,Region,Daily_Cases,Daily_Deaths,Daily_Recoveries,Vaccination_Rate,Active_Cases,Month,Month_Name,Week
2023-06-19,East,417,0,340,45.66823269160896,62,6,June,25
2023-06-20,East,394,4,340,37.958900042947626,59,6,June,25
2023-06-21,East,380,0,316,44.67738617677298,57,6,June,25
2023-06-22,East,393,1,334,40.92002223223649,58,6,June,25
2023-06-23,East,392,7,353,41.96795468265556,58,6,June,25
2023-06-24,East,372,0,319,52.03211422770054,55,6,June,25
2023-06-25,East,376,6,320,51.514242910663654,56,6,June,25
2023-06-26,East,327,0,255,49.30942686827215,49,6,June,26
2023-06-27,East,368,5,324,41.008216396417325,55,6,June,26
2023-06-28,East,282,8,250,45.093781927350165,42,6,June,26
2023-06-29,East,386,0,363,52.94735663176405,57,6,June,26
2023-06-30,East,286,0,237,47.796496656111614,42,6,June,26
2023-07-01,East,211,4,182,58.89060374386452,31,7,July,26
2023-07-02,East,187,0,163,49.46658919697186,28,7,July,26
2023-07-03,East,235,3,225,48.66628953849411,35,7,July,27
2023-07-04,East,192,0,162,46.36650559107541,28,7,July,27
2023-07-05,East,217,2,188,48.78583639204328,32,7,July,27
2023-07-06,East,194,0,174,47.561826642273104,29,7,July,27
2023-07-07,East,159,5,138,52.07076316366273,23,7,July,27
2023-07-08,East,117,1,92,53.51977532023666,17,7,July,27
2023-07-09,East,79,1,70,45.01236038976795,11,7,July,27
2023-07-10,East,111,0,111,42.492186880562755,16,7,July,28
2023-07-11,East,153,0,113,40.17336873887912,23,7,July,28
2023-07-12,East,118,0,102,52.10039619500228,17,7,July,28
2023-07-13,East,50,1,31,44.24965048561414,7,7,July,28
2023-07-14,East,99,0,103,39.208074507765055,14,7,July,28
2023-07-15,East,99,1,59,52.121464451226245,14,7,July,28
2023-07-16,East,41,8,26,62.84961297177934,6,7,July,28
2023-07-17,East,76,4,70,50.56030478295987,11,7,July,29
2023-07-18,East,65,0,81,54.9891571689615,9,7,July,29
2023-07-19,East,12,4,8,51.41189404548507,1,7,July,29
2023-07-20,East,66,0,47,50.71434294283549,10,7,July,29
2023-07-21,East,69,0,89,56.01021757977401,10,7,July,29
2023-07-22,East,85,0,49,50.16950639993586,12,7,July,29
2023-07-23,East,80,0,32,53.163884647282586,12,7,July,29
2023-07-24,East,8,0,13,53.641456063947096,1,7,July,30
2023-07-25,East,8,0,0,48.89855872079574,1,7,July,30
2023-07-26,East,48,6,24,57.405266692737555,7,7,July,30
2023-07-27,East,45,1,49,51.77630011762186,6,7,July,30
2023-07-28,East,42,0,39,49.07841705967863,6,7,July,30
2023-07-29,East,174,4,139,55.74573603103883,26,7,July,30
2023-07-30,East,40,0,12,48.77689086027558,6,7,July,30
2023-07-31,East,61,0,65,53.616180512120366,9,7,July,31
2023-08-01,East,51,3,53,53.635723698097664,7,8,August,31
2023-08-02,East,37,0,29,59.316840466520524,5,8,August,31
2023-08-03,East,8,4,36,56.46689775780636,1,8,August,31
2023-08-04,East,39,1,16,54.17431575572483,5,8,August,31
2023-08-05,East,8,0,0,58.594326001495936,1,8,August,31
2023-08-06,East,8,2,0,61.662576206625026,1,8,August,31
2023-08-07,East,8,8,5,57.70663394934173,1,8,August,32
2023-08-08,East,8,0,11,55.17538947284328,1,8,August,32
2023-08-09,East,98,1,78,48.77048916791953,14,8,August,32
2023-08-10,East,8,0,12,50.21014597033742,1,8,August,32
2023-08-11,East,31,0,6,54.215634719984905,4,8,August,32
2023-08-12,East,8,3,29,52.90024118700578,1,8,August,32
2023-08-13,East,8,0,4,55.21898963891892,1,8,August,32
2023-08-14,East,47,0,57,56.643139734375644,7,8,August,33
2023-08-15,East,8,0,12,59.21439783771772,1,8,August,33
2023-08-16,East,8,1,13,56.419484131682566,1,8,August,33
2023-08-17,East,8,0,15,59.41053019715299,1,8,August,33
2023-08-18,East,31,4,33,57.50643800811653,4,8,August,33
2023-08-19,East,8,0,16,47.51277705834053,1,8,August,33
2023-08-20,East,13,0,32,52.899476877060074,2,8,August,33
2023-08-21,East,8,0,9,57.08176002358972,1,8,August,34
2023-08-22,East,8,0,17,51.959768044036224,1,8,August,34
2023-08-23,East,93,2,77,61.21392936426674,13,8,August,34
2023-08-24,East,33,3,51,66.07408383204815,5,8,August,34
2023-08-25,East,8,0,0,64.72018288486021,1,8,August,34
2023-08-26,East,18,3,44,57.765203227766534,2,8,August,34
2023-08-27,East,8,4,5,66.49209222271129,1,8,August,34
2023-08-28,East,49,1,18,59.98784278051605,7,8,August,35
2023-08-29,East,8,7,8,57.76511959495925,1,8,August,35
2023-08-30,East,14,0,0,56.5895800888887,2,8,August,35
2023-08-31,East,41,0,49,58.35028893019672,6,8,August,35
2023-09-01,East,59,0,39,58.12779722597517,8,9,September,35
2023-09-02,East,8,5,0,61.12680638660271,1,9,September,35
2023-09-03,East,17,2,0,61.28363913601855,2,9,September,35
2023-09-04,East,16,0,5,60.70204328758025,2,9,September,36
2023-09-05,East,12,0,0,63.07754799158889,1,9,September,36
2023-09-06,East,114,0,71,67.0521324728328,17,9,September,36
2023-09-07,East,64,10,66,66.05271573215167,9,9,September,36
2023-09-08,East,8,0,19,54.08649916873949,1,9,September,36
2023-09-09,East,95,0,87,48.94742729252319,14,9,September,36
2023-09-10,East,150,4,111,66.59467647927329,22,9,September,36
2023-09-11,East,112,2,94,55.29472738704377,16,9,September,37
2023-09-12,East,16,0,13,61.21133782570141,2,9,September,37
2023-09-13,East,65,0,36,56.69064366091199,9,9,September,37
2023-09-14,East,143,3,145,53.73735055935265,21,9,September,37
2023-09-15,East,70,8,73,65.66061034432065,10,9,September,37
2023-09-16,East,125,6,102,66.95511646085389,18,9,September,37
2023-09-17,East,146,7,124,60.482832611751014,21,9,September,37
2023-09-18,East,85,0,76,50.61621711070402,12,9,September,38
2023-09-19,East,129,0,77,61.04625028621011,19,9,September,38
2023-09-20,East,9,0,4,65.94253651052921,1,9,September,38
2023-09-21,East,107,0,80,56.795002595689795,16,9,September,38
2023-09-22,East,147,5,108,65.31240399450017,22,9,September,38
2023-09-23,East,114,0,92,64.52509910578337,17,9,September,38
2023-09-24,East,239,8,232,67.70414980569775,35,9,September,38
2023-09-25,East,123,0,114,65.61163810580703,18,9,September,39
2023-09-26,East,171,0,135,60.354435515372444,25,9,September,39
2023-09-27,East,201,0,180,71.40868168414663,30,9,September,39
2023-09-28,East,262,0,245,64.83922026673328,39,9,September,39
2023-09-29,East,152,4,143,65.70138939036242,22,9,September,39
2023-09-30,East,262,2,224,61.377616248590066,39,9,September,39
2023-10-01,East,221,0,177,64.03358874404245,33,10,October,39
2023-10-02,East,187,0,170,62.03203038590945,28,10,October,40
2023-10-03,East,249,0,217,65.79735761247079,37,10,October,40
2023-10-04,East,242,8,220,75.42667426884358,36,10,October,40
2023-10-05,East,212,0,190,60.21467010951904,31,10,October,40
2023-10-06,East,241,0,221,59.21241279083606,36,10,October,40
2023-10-07,East,225,0,182,74.84211537373179,33,10,October,40
2023-10-08,East,245,0,229,66.64568930654835,36,10,October,40
2023-10-09,East,266,0,229,64.55298795505206,40,10,October,41
2023-10-10,East,303,2,290,73.30391904137598,45,10,October,41
2023-10-11,East,187,0,147,65.28236186175525,28,10,October,41
2023-10-12,East,319,5,299,77.64653208421818,47,10,October,41
2023-10-13,East,152,8,132,72.11215682922382,22,10,October,41
2023-10-14,East,220,6,176,66.4890143878429,33,10,October,41
2023-10-15,East,245,0,200,79.9211564509429,36,10,October,41
2023-10-16,East,227,0,188,66.31208472564263,34,10,October,42
2023-10-17,East,184,12,163,73.25718015674984,27,10,October,42
2023-10-18,East,195,1,174,71.2492101547797,29,10,October,42
2023-10-19,East,176,1,140,76.4674976557852,26,10,October,42
2023-10-20,East,165,0,139,77.97239114846941,24,10,October,42
2023-10-21,East,215,2,217,70.53089986620796,32,10,October,42
2023-10-22,East,188,0,187,66.80983372519215,28,10,October,42
2023-10-23,East,137,0,123,73.08282774766262,20,10,October,43
2023-10-24,East,192,0,163,67.60043414025044,28,10,October,43
2023-10-25,East,160,0,138,81.26199118268806,24,10,October,43
2023-10-26,East,172,0,156,72.08377555651258,25,10,October,43
2023-10-27,East,156,0,116,69.78053510058231,23,10,October,43
2023-10-28,East,90,0,72,72.73658834251134,13,10,October,43
2023-10-29,East,92,0,51,65.28359932158229,13,10,October,43
2023-10-30,East,137,7,122,67.36720453272146,20,10,October,44
2023-10-31,East,123,0,114,78.43338822104081,18,10,October,44
2023-11-01,East,90,4,69,69.35289124250565,13,11,November,44
2023-11-02,East,89,5,100,67.6088516799969,13,11,November,44
2023-11-03,East,129,0,90,75.73271431208697,19,11,November,44
2023-11-04,East,47,0,16,79.1840152788095,7,11,November,44
2023-11-05,East,86,0,77,77.05630501486378,13,11,November,44
2023-11-06,East,50,0,59,78.64782084661151,7,11,November,45
2023-11-07,East,45,0,65,70.08965093077906,6,11,November,45
2023-11-08,East,92,0,70,66.97061699596111,13,11,November,45
2023-11-09,East,76,7,81,81.7923825454917,11,11,November,45
2023-11-10,East,71,4,59,72.87835904754756,10,11,November,45
2023-11-11,East,86,5,70,73.44363711552695,13,11,November,45
2023-11-12,East,31,2,40,81.54481686309144,4,11,November,45
2023-11-13,East,54,0,56,77.8910401568934,8,11,November,46
2023-11-14,East,12,0,0,77.5953729263421,1,11,November,46
2023-11-15,East,34,1,53,86.34698974648343,5,11,November,46
2023-11-16,East,13,0,33,72.51043082612125,2,11,November,46
2023-11-17,East,20,2,6,80.57326657447211,3,11,November,46
2023-11-18,East,37,0,37,76.42517551459531,5,11,November,46
2023-11-19,East,8,0,14,77.68911524047013,1,11,November,46
2023-11-20,East,94,3,84,84.19453993426046,14,11,November,47
2023-11-21,East,8,1,0,79.29742053968987,1,11,November,47
2023-11-22,East,8,0,0,79.65576610953387,1,11,November,47
2023-11-23,East,53,4,44,82.53286635687867,7,11,November,47
2023-11-24,East,37,0,50,75.5516099786592,5,11,November,47
2023-11-25,East,29,2,33,73.38636924572255,4,11,November,47
2023-11-26,East,28,2,18,72.56441556835637,4,11,November,47
2023-11-27,East,8,0,18,68.16272254762548,1,11,November,48
2023-11-28,East,8,0,0,88.48158510025105,1,11,November,48
2023-11-29,East,8,0,24,72.89055157798498,1,11,November,48
2023-11-30,East,8,3,0,77.5063692447085,1,11,November,48
2023-12-01,East,40,0,28,77.43461481923671,6,12,December,48
2023-12-02,East,8,0,0,80.56175876377077,1,12,December,48
2023-12-03,East,8,4,0,83.3094552934657,1,12,December,48
2023-12-04,East,8,0,24,83.7391806286119,1,12,December,49
2023-12-05,East,16,0,6,76.72746995001245,2,12,December,49
2023-12-06,East,8,0,12,79.01329252996904,1,12,December,49
2023-12-07,East,8,2,5,81.46784480738656,1,12,December,49
2023-12-08,East,9,0,15,79.01753338007127,1,12,December,49
2023-12-09,East,9,6,8,88.50376084713292,1,12,December,49
2023-12-10,East,8,0,0,83.12795168126817,1,12,December,49
2023-12-11,East,8,6,22,84.55350980936996,1,12,December,50
2023-12-12,East,8,0,0,84.3995711785019,1,12,December,50
2023-12-13,East,8,0,0,87.15857807863541,1,12,December,50
2023-12-14,East,8,0,0,82.40236054077128,1,12,December,50
2023-12-15,East,8,1,30,75.21913696351747,1,12,December,50
2023-12-16,East,8,0,20,83.90778041810387,1,12,December,50
2023-12-17,East,12,4,4,78.85860014642547,1,12,December,50
2023-12-18,East,58,0,44,79.67834516267979,8,12,December,51
2023-12-19,East,33,0,23,85.459292621248,5,12,December,51
2023-12-20,East,8,0,40,88.92493184068466,1,12,December,51
2023-12-21,East,8,0,12,83.04591832324074,1,12,December,51
2023-12-22,East,8,0,13,84.68976945859922,1,12,December,51
2023-12-23,East,8,0,23,91.86272307482454,1,12,December,51
2023-12-24,East,8,0,10,84.76145820513514,1,12,December,51
2023-12-25,East,12,2,6,95.0,1,12,December,52
2023-12-26,East,8,0,3,86.79732844793794,1,12,December,52
2023-12-27,East,20,0,15,75.37201038004508,3,12,December,52
2023-12-28,East,61,0,50,88.1485762373908,9,12,December,52
2023-12-29,East,8,0,18,86.49370401232598,1,12,December,52
2023-12-30,East,16,0,14,91.24271981436978,2,12,December,52
2023-12-31,East,27,0,34,88.36590675634979,4,12,December,52
2023-01-01,West,41,0,38,10.0,6,1,January,52
2023-01-02,West,15,0,0,10.59921990762441,2,1,January,1
2023-01-03,West,53,0,53,10.0,8,1,January,1
2023-01-04,West,96,0,50,15.199770241644277,14,1,January,1
2023-01-05,West,20,0,35,12.556618203665789,3,1,January,1
2023-01-06,West,25,0,29,16.02027032951804,3,1,January,1
2023-01-07,West,110,2,97,10.0,16,1,January,1
2023-01-08,West,78,7,83,21.88418121621133,11,1,January,1
2023-01-09,West,27,4,53,10.950403507575778,4,1,January,2
2023-01-10,West,79,9,85,17.395309688083188,11,1,January,2
2023-01-11,West,39,0,0,10.0,5,1,January,2
2023-01-12,West,45,3,15,15.330353041796364,6,1,January,2
2023-01-13,West,84,0,60,10.0,12,1,January,2
2023-01-14,West,8,9,8,10.0,1,1,January,2
2023-01-15,West,10,0,17,22.454772153949314,1,1,January,2
2023-01-16,West,71,0,47,12.137247336842606,10,1,January,3
2023-01-17,West,60,0,53,14.38386766260191,9,1,January,3
2023-01-18,West,128,0,95,17.853085906191023,19,1,January,3
2023-01-19,West,83,0,59,16.187200648654233,12,1,January,3
2023-01-20,West,70,0,35,14.666929690553047,10,1,January,3
2023-01-21,West,211,2,162,15.945684133210248,31,1,January,3
2023-01-22,West,146,2,99,26.34400100311445,21,1,January,3
2023-01-23,West,171,9,127,14.244873047799105,25,1,January,4
2023-01-24,West,115,5,116,15.744506222585827,17,1,January,4
2023-01-25,West,168,0,124,20.198326925093006,25,1,January,4
2023-01-26,West,210,0,225,20.67872856588882,31,1,January,4
2023-01-27,West,166,3,150,21.29229438494476,24,1,January,4
2023-01-28,West,248,0,213,18.756837923332736,37,1,January,4
2023-01-29,West,218,9,169,10.054206205578353,32,1,January,4
2023-01-30,West,245,7,221,24.142432386780207,36,1,January,5
2023-01-31,West,245,0,197,10.449591716225239,36,1,January,5
2023-02-01,West,369,0,315,17.9005399635578,55,2,February,5
2023-02-02,West,298,8,299,12.822027343309802,44,2,February,5
2023-02-03,West,265,1,222,16.478758816485584,39,2,February,5
2023-02-04,West,363,8,328,18.649306557011904,54,2,February,5
2023-02-05,West,283,0,228,18.818324538789824,42,2,February,5
2023-02-06,West,360,0,305,19.52718618875884,54,2,February,6
2023-02-07,West,274,2,265,25.692182718919607,41,2,February,6
2023-02-08,West,315,2,256,20.09734183724023,47,2,February,6
2023-02-09,West,394,1,367,16.814931109261043,59,2,February,6
2023-02-10,West,429,6,377,23.062194083200026,64,2,February,6
2023-02-11,West,413,0,340,24.3951546424254,62,2,February,6
2023-02-12,West,408,2,358,12.515807078161192,61,2,February,6
2023-02-13,West,408,4,364,21.8468904591394,61,2,February,7
2023-02-14,West,363,5,319,22.571797777488555,54,2,February,7
2023-02-15,West,402,7,313,17.78416050517806,60,2,February,7
2023-02-16,West,419,0,343,26.356556044580074,62,2,February,7
2023-02-17,West,491,0,412,18.933787998903302,73,2,February,7
2023-02-18,West,461,9,390,20.517992157467603,69,2,February,7
2023-02-19,West,369,4,324,19.230794724734498,55,2,February,7
2023-02-20,West,463,0,397,20.38009304010514,69,2,February,8
2023-02-21,West,431,10,342,15.02686632376575,64,2,February,8
2023-02-22,West,416,4,360,13.514031301314244,62,2,February,8
2023-02-23,West,471,9,411,28.89285498645453,70,2,February,8
2023-02-24,West,486,4,423,16.891566884781987,72,2,February,8
2023-02-25,West,477,13,424,16.375455835136048,71,2,February,8
2023-02-26,West,391,11,347,10.771510970442966,58,2,February,8
2023-02-27,West,407,2,354,18.549696756057983,61,2,February,9
2023-02-28,West,429,8,363,15.335100483511962,64,2,February,9
2023-03-01,West,449,7,351,30.36666920727525,67,3,March,9
2023-03-02,West,374,9,326,27.411722809350533,56,3,March,9
2023-03-03,West,377,0,324,19.127929592792697,56,3,March,9
2023-03-04,West,325,6,281,34.03690430144682,48,3,March,9
2023-03-05,West,310,7,239,27.8895966657272,46,3,March,9
2023-03-06,West,388,0,310,21.562656269270075,58,3,March,10
2023-03-07,West,399,0,358,10.895828568489277,59,3,March,10
2023-03-08,West,323,0,274,35.05361396185481,48,3,March,10
2023-03-09,West,358,1,316,16.857082721127075,53,3,March,10
2023-03-10,West,316,6,268,15.783995276204552,47,3,March,10
2023-03-11,West,257,8,219,29.32988512708117,38,3,March,10
2023-03-12,West,289,2,262,36.62183895477328,43,3,March,10
2023-03-13,West,328,9,269,31.550484971673466,49,3,March,11
2023-03-14,West,245,0,209,27.65471043542663,36,3,March,11
2023-03-15,West,303,0,249,28.01498049953522,45,3,March,11
2023-03-16,West,102,0,79,29.514330541154283,15,3,March,11
2023-03-17,West,244,3,202,29.247939652230528,36,3,March,11
2023-03-18,West,199,1,173,27.065297779187535,29,3,March,11
2023-03-19,West,169,0,135,26.386390135143994,25,3,March,11
2023-03-20,West,176,0,171,25.758462931930957,26,3,March,12
2023-03-21,West,71,0,44,22.507649583139145,10,3,March,12
2023-03-22,West,141,3,115,25.08014109918261,21,3,March,12
2023-03-23,West,157,2,124,18.224776368583512,23,3,March,12
2023-03-24,West,197,0,193,26.403906261630645,29,3,March,12
2023-03-25,West,99,0,88,22.158692815893765,14,3,March,12
2023-03-26,West,78,0,84,21.78974572161345,11,3,March,12
2023-03-27,West,84,0,44,28.413207019503655,12,3,March,13
2023-03-28,West,141,5,124,34.679791651503216,21,3,March,13
2023-03-29,West,108,0,107,32.51740720583574,16,3,March,13
2023-03-30,West,64,2,55,20.279365113752245,9,3,March,13
2023-03-31,West,106,0,109,23.3897714050604,16,3,March,13
2023-04-01,West,84,0,62,33.24781198389712,12,4,April,13
2023-04-02,West,120,0,127,23.837563032308452,18,4,April,13
2023-04-03,West,42,0,76,27.832878206058833,6,4,April,14
2023-04-04,West,57,0,42,31.912348407210672,8,4,April,14
2023-04-05,West,53,0,36,24.526409593813693,7,4,April,14
2023-04-06,West,8,8,33,30.101053354905623,1,4,April,14
2023-04-07,West,83,0,98,23.110092305628758,12,4,April,14
2023-04-08,West,82,0,60,26.979425516507664,12,4,April,14
2023-04-09,West,72,0,53,31.791217363020376,10,4,April,14
2023-04-10,West,64,0,49,22.4333829806933,9,4,April,15
2023-04-11,West,14,0,0,32.80676929419759,2,4,April,15
2023-04-12,West,62,2,36,30.71225056580615,9,4,April,15
2023-04-13,West,70,3,42,33.778933288569256,10,4,April,15
2023-04-14,West,55,0,33,32.34209814285078,8,4,April,15
2023-04-15,West,90,0,76,38.24927357844065,13,4,April,15
2023-04-16,West,123,0,108,32.260737897854916,18,4,April,15
2023-04-17,West,196,0,195,29.693631635033075,29,4,April,16
2023-04-18,West,128,0,90,32.65819081186472,19,4,April,16
2023-04-19,West,141,7,137,34.96923739792919,21,4,April,16
2023-04-20,West,135,8,111,32.703091560419736,20,4,April,16
2023-04-21,West,63,0,53,32.86779362085458,9,4,April,16
2023-04-22,West,159,3,147,29.360920681845347,23,4,April,16
2023-04-23,West,175,2,128,29.76241848916834,26,4,April,16
2023-04-24,West,296,16,258,26.26994067396857,44,4,April,17
2023-04-25,West,190,6,164,42.23689470494569,28,4,April,17
2023-04-26,West,226,0,201,27.475738768098523,33,4,April,17
2023-04-27,West,226,0,196,30.436572912119367,33,4,April,17
2023-04-28,West,190,0,205,30.515106529296872,28,4,April,17
2023-04-29,West,310,3,252,38.787808697909014,46,4,April,17
2023-04-30,West,309,0,252,33.04448237777063,46,4,April,17
2023-05-01,West,328,0,266,40.96398508864339,49,5,May,18
2023-05-02,West,269,0,218,31.563865560099337,40,5,May,18
2023-05-03,West,391,0,320,36.532333448481644,58,5,May,18
2023-05-04,West,283,9,262,31.166671327107807,42,5,May,18
2023-05-05,West,391,7,358,46.27519618831749,58,5,May,18
2023-05-06,West,483,4,399,29.81750241034694,72,5,May,18
2023-05-07,West,359,9,290,37.5106420126736,53,5,May,18
2023-05-08,West,398,3,345,39.33646682224291,59,5,May,19
2023-05-09,West,447,0,370,38.44262186088386,67,5,May,19
2023-05-10,West,439,10,384,35.65323203528179,65,5,May,19
2023-05-11,West,411,6,353,36.136610787047154,61,5,May,19
2023-05-12,West,504,0,400,37.21081560165379,75,5,May,19
2023-05-13,West,471,3,428,36.46279218965975,70,5,May,19
2023-05-14,West,558,0,506,42.2232417378207,83,5,May,19
2023-05-15,West,514,0,425,48.66250511784686,77,5,May,20
2023-05-16,West,643,9,539,35.0284751408949,96,5,May,20
2023-05-17,West,555,13,477,31.172963124082635,83,5,May,20
2023-05-18,West,592,0,508,37.786611736265705,88,5,May,20
2023-05-19,West,658,8,571,51.33261262233753,98,5,May,20
2023-05-20,West,581,2,530,34.62173705026123,87,5,May,20
2023-05-21,West,660,3,558,47.041737873374174,99,5,May,20
2023-05-22,West,721,4,598,47.44070187258,108,5,May,21
2023-05-23,West,602,1,486,36.49030054970178,90,5,May,21
2023-05-24,West,691,6,574,42.309201110212086,103,5,May,21
2023-05-25,West,704,2,597,47.81231278597235,105,5,May,21
2023-05-26,West,736,8,657,37.98073492143619,110,5,May,21
2023-05-27,West,651,5,543,39.06451578190577,97,5,May,21
2023-05-28,West,652,5,558,37.380056968718314,97,5,May,21
2023-05-29,West,738,2,627,35.42072184104116,110,5,May,22
2023-05-30,West,731,4,642,37.45416172521941,109,5,May,22
2023-05-31,West,729,9,665,34.786892072782116,109,5,May,22
2023-06-01,West,733,8,612,41.28305470393349,109,6,June,22
2023-06-02,West,684,1,572,37.46881516338811,102,6,June,22
2023-06-03,West,722,7,632,42.693654833679005,108,6,June,22
2023-06-04,West,719,9,623,33.95129099975109,107,6,June,22
2023-06-05,West,668,0,601,43.59121434788547,100,6,June,23
2023-06-06,West,777,9,670,46.31050195090176,116,6,June,23
2023-06-07,West,705,3,593,32.38022288604382,105,6,June,23
2023-06-08,West,620,8,537,44.42522790418291,93,6,June,23
2023-06-09,West,691,2,607,48.89933397335547,103,6,June,23
2023-06-10,West,606,0,530,36.91882787357694,90,6,June,23
2023-06-11,West,672,0,579,51.535938857265435,100,6,June,23
2023-06-12,West,674,6,591,45.4742159259511,101,6,June,24
2023-06-13,West,569,6,505,40.06010555637279,85,6,June,24
2023-06-14,West,633,1,562,43.51236340292026,95,6,June,24
2023-06-15,West,592,8,514,46.78888730986136,88,6,June,24
2023-06-16,West,593,0,500,44.58332366035876,88,6,June,24
2023-06-17,West,623,5,532,47.1031206215725,93,6,June,24
2023-06-18,West,508,0,453,40.012016649987785,76,6,June,24
2023-06-19,West,466,0,381,45.66823269160896,69,6,June,25
2023-06-20,West,441,4,381,37.958900042947626,66,6,June,25
2023-06-21,West,425,0,354,44.67738617677298,63,6,June,25
2023-06-22,West,439,1,373,40.92002223223649,65,6,June,25
2023-06-23,West,438,8,395,41.96795468265556,65,6,June,25
2023-06-24,West,416,0,356,52.03211422770054,62,6,June,25
2023-06-25,West,421,7,358,51.514242910663654,63,6,June,25
2023-06-26,West,365,0,285,49.30942686827215,54,6,June,26
2023-06-27,West,411,6,363,41.008216396417325,61,6,June,26
2023-06-28,West,316,8,280,45.093781927350165,47,6,June,26
2023-06-29,West,432,0,406,52.94735663176405,64,6,June,26
2023-06-30,West,319,0,266,47.796496656111614,47,6,June,26
2023-07-01,West,236,4,203,58.89060374386452,35,7,July,26
2023-07-02,West,209,0,182,49.46658919697186,31,7,July,26
2023-07-03,West,263,3,251,48.66628953849411,39,7,July,27
2023-07-04,West,215,0,181,46.36650559107541,32,7,July,27
2023-07-05,West,242,2,211,48.78583639204328,36,7,July,27
2023-07-06,West,217,0,195,47.561826642273104,32,7,July,27
2023-07-07,West,178,6,154,52.07076316366273,26,7,July,27
2023-07-08,West,131,1,103,53.51977532023666,19,7,July,27
2023-07-09,West,88,1,79,45.01236038976795,13,7,July,27
2023-07-10,West,124,0,124,42.492186880562755,18,7,July,28
2023-07-11,West,171,0,126,40.17336873887912,25,7,July,28
2023-07-12,West,132,0,114,52.10039619500228,19,7,July,28
2023-07-13,West,56,1,35,44.24965048561414,8,7,July,28
2023-07-14,West,111,0,115,39.208074507765055,16,7,July,28
2023-07-15,West,111,1,66,52.121464451226245,16,7,July,28
2023-07-16,West,46,8,29,62.84961297177934,7,7,July,28
2023-07-17,West,85,4,79,50.56030478295987,12,7,July,29
2023-07-18,West,73,0,90,54.9891571689615,11,7,July,29
2023-07-19,West,13,5,9,51.41189404548507,2,7,July,29
2023-07-20,West,74,0,53,50.71434294283549,11,7,July,29
2023-07-21,West,78,0,99,56.01021757977401,11,7,July,29
2023-07-22,West,96,0,54,50.16950639993586,14,7,July,29
2023-07-23,West,89,0,36,53.163884647282586,13,7,July,29
2023-07-24,West,8,0,15,53.641456063947096,1,7,July,30
2023-07-25,West,8,0,0,48.89855872079574,1,7,July,30
2023-07-26,West,53,7,26,57.405266692737555,8,7,July,30
2023-07-27,West,50,1,54,51.77630011762186,7,7,July,30
2023-07-28,West,47,0,44,49.07841705967863,7,7,July,30
2023-07-29,West,195,5,155,55.74573603103883,29,7,July,30
2023-07-30,West,44,0,14,48.77689086027558,6,7,July,30
2023-07-31,West,68,0,73,53.616180512120366,10,7,July,31
2023-08-01,West,57,3,60,53.635723698097664,8,8,August,31
2023-08-02,West,42,0,33,59.316840466520524,6,8,August,31
2023-08-03,West,8,4,40,56.46689775780636,1,8,August,31
2023-08-04,West,44,1,17,54.17431575572483,6,8,August,31
2023-08-05,West,8,0,0,58.594326001495936,1,8,August,31
2023-08-06,West,8,2,0,61.662576206625026,1,8,August,31
2023-08-07,West,8,9,6,57.70663394934173,1,8,August,32
2023-08-08,West,9,0,12,55.17538947284328,1,8,August,32
2023-08-09,West,109,1,88,48.77048916791953,16,8,August,32
2023-08-10,West,8,0,13,50.21014597033742,1,8,August,32
2023-08-11,West,35,0,7,54.215634719984905,5,8,August,32
2023-08-12,West,8,3,33,52.90024118700578,1,8,August,32
2023-08-13,West,8,0,5,55.21898963891892,1,8,August,32
2023-08-14,West,53,0,64,56.643139734375644,7,8,August,33
2023-08-15,West,8,0,13,59.21439783771772,1,8,August,33
2023-08-16,West,8,1,15,56.419484131682566,1,8,August,33
2023-08-17,West,8,0,17,59.41053019715299,1,8,August,33
2023-08-18,West,35,4,37,57.50643800811653,5,8,August,33
2023-08-19,West,8,0,18,47.51277705834053,1,8,August,33
2023-08-20,West,15,0,36,52.899476877060074,2,8,August,33
2023-08-21,West,8,0,10,57.08176002358972,1,8,August,34
2023-08-22,West,8,0,19,51.959768044036224,1,8,August,34
2023-08-23,West,104,2,86,61.21392936426674,15,8,August,34
2023-08-24,West,37,3,57,66.07408383204815,5,8,August,34
2023-08-25,West,8,0,0,64.72018288486021,1,8,August,34
2023-08-26,West,20,3,49,57.765203227766534,3,8,August,34
2023-08-27,West,8,5,6,66.49209222271129,1,8,August,34
2023-08-28,West,54,1,20,59.98784278051605,8,8,August,35
2023-08-29,West,8,8,9,57.76511959495925,1,8,August,35
2023-08-30,West,16,0,0,56.5895800888887,2,8,August,35
2023-08-31,West,46,0,54,58.35028893019672,7,8,August,35
2023-09-01,West,66,0,44,58.12779722597517,9,9,September,35
2023-09-02,West,8,6,0,61.12680638660271,1,9,September,35
2023-09-03,West,19,2,0,61.28363913601855,2,9,September,35
2023-09-04,West,17,0,6,60.70204328758025,2,9,September,36
2023-09-05,West,14,0,0,63.07754799158889,2,9,September,36
2023-09-06,West,127,0,79,67.0521324728328,19,9,September,36
2023-09-07,West,71,11,74,66.05271573215167,10,9,September,36
2023-09-08,West,8,0,21,54.08649916873949,1,9,September,36
2023-09-09,West,106,0,97,48.94742729252319,16,9,September,36
2023-09-10,West,168,4,124,66.59467647927329,25,9,September,36
2023-09-11,West,125,2,106,55.29472738704377,18,9,September,37
